sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;5.3;-9.2;-43.9;285.39;-51.45;-55.33;0.0;34.32;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1025012;2014-11-08 14:11:03:401
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;5.3;-12.7;-42.5;281.55;-51.45;-55.33;0.0;34.013;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1025512;2014-11-08 14:11:03:901
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;3.9;-9.9;-43.3;284.45;-51.45;-55.33;0.0;34.89;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1026012;2014-11-08 14:11:04:401
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;1.0;-0.3;-44.9;294.89;-51.45;-55.33;0.0;38.776;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1026512;2014-11-08 14:11:04:901
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;0.7;14.0;-46.4;306.62;-51.45;-55.33;0.0;40.883;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1027012;2014-11-08 14:11:05:401
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;4.0;14.5;-46.8;304.07;-51.45;-55.33;0.0;33.501;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1027512;2014-11-08 14:11:05:901
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;3.4;11.1;-46.6;302.62;-51.45;-55.33;0.0;34.1;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1028012;2014-11-08 14:11:06:401
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;3.2;8.5;-45.8;301.4;-51.45;-55.33;0.0;31.989;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1028512;2014-11-08 14:11:06:901
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;4.0;9.7;-43.7;301.13;-51.45;-55.33;0.0;34.025;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1029012;2014-11-08 14:11:07:401
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;7.8;13.2;-39.4;303.1;-51.45;-55.33;0.0;32.377;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1029512;2014-11-08 14:11:07:901
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;24.4;8.3;-29.8;274.32;-51.45;-55.33;0.0;32.851;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1030013;2014-11-08 14:11:08:402
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;33.8;4.3;-18.2;264.01;-51.45;-55.33;0.0;31.382;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1030513;2014-11-08 14:11:08:902
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;35.9;-14.6;1.4;210.82;-51.45;-55.33;0.0;31.652;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1031013;2014-11-08 14:11:09:402
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;26.5;-24.8;9.4;204.84;-51.45;-55.33;0.0;30.798;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1031513;2014-11-08 14:11:09:902
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;24.1;-24.0;-7.8;195.13;-51.45;-55.33;0.0;32.325;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1032013;2014-11-08 14:11:10:402
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.0;5.4;-30.1;280.35;-51.45;-55.33;0.0;31.369;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1032513;2014-11-08 14:11:10:902
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;8.0;-22.6;-23.4;246.82;-51.45;-55.33;0.0;30.564;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1033013;2014-11-08 14:11:11:402
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;22.6;23.1;-14.8;283.74;-51.45;-55.33;0.0;31.308;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1033513;2014-11-08 14:11:11:902
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;5.3;33.2;10.1;22.64;-51.45;-55.33;0.0;30.38;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1034015;2014-11-08 14:11:12:404
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;13.5;26.0;11.1;25.18;-51.45;-55.33;0.0;32.371;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1034515;2014-11-08 14:11:12:904
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;14.8;24.4;5.7;306.29;-51.45;-55.33;0.0;38.412;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1035015;2014-11-08 14:11:13:404
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;14.0;25.5;4.4;319.24;-51.45;-55.33;0.0;30.627;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1035515;2014-11-08 14:11:13:904
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.3;24.9;0.5;305.45;-51.45;-55.33;0.0;33.063;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1036015;2014-11-08 14:11:14:404
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.8;24.9;-4.4;299.71;-51.45;-55.33;0.0;31.833;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1036516;2014-11-08 14:11:14:905
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.6;24.3;-4.2;297.49;-51.45;-55.33;0.0;30.523;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1037016;2014-11-08 14:11:15:405
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.0;23.5;-4.0;300.95;-51.45;-55.33;0.0;31.974;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1037517;2014-11-08 14:11:15:906
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.4;22.6;-3.3;298.7;-51.45;-55.33;0.0;31.577;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1038018;2014-11-08 14:11:16:407
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.4;22.2;-2.7;292.34;-51.45;-55.33;0.0;32.07;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1038518;2014-11-08 14:11:16:907
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.8;25.0;-5.4;299.63;-51.45;-55.33;0.0;30.516;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1039019;2014-11-08 14:11:17:408
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;25.3;-5.7;302.57;-51.45;-55.33;0.0;30.225;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1039519;2014-11-08 14:11:17:908
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;27.8;6.9;-17.0;258.5;-51.45;-55.33;0.0;36.998;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1040020;2014-11-08 14:11:18:409
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;7.9;0.2;-36.3;275.3;-51.45;-55.33;0.0;38.667;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1040520;2014-11-08 14:11:18:909
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;-16.6;-25.7;-14.5;307.85;-51.45;-55.33;0.0;37.584;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1041020;2014-11-08 14:11:19:409
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;-16.6;-23.7;-17.5;296.76;-51.45;-55.33;0.0;34.23;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1041520;2014-11-08 14:11:19:909
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;-27.4;-13.7;-19.3;326.43;-51.45;-55.33;0.0;37.509;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1042021;2014-11-08 14:11:20:410
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;18.1;-8.5;-29.2;263.86;-51.45;-55.33;0.0;43.882;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1042521;2014-11-08 14:11:20:910
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;17.8;-8.7;-27.8;261.9;-51.45;-55.33;0.0;31.394;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1043021;2014-11-08 14:11:21:410
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;12.7;-21.2;-22.8;249.97;-51.45;-55.33;0.0;37.401;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1043521;2014-11-08 14:11:21:910
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.2;-21.8;-23.6;239.92;-51.45;-55.33;0.0;38.308;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1044022;2014-11-08 14:11:22:411
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.7;-21.3;-21.6;243.44;-51.45;-55.33;0.0;39.059;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1044522;2014-11-08 14:11:22:911
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.9;-21.8;243.44;-51.45;-55.33;0.0;34.996;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1045023;2014-11-08 14:11:23:412
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.3;-22.6;245.91;-51.45;-55.33;0.4;35.167;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1045523;2014-11-08 14:11:23:912
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.0;245.91;-51.45;-55.33;0.4;39.416;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1046023;2014-11-08 14:11:24:412
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.2;245.27;-51.45;-55.33;0.4;30.82;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1046523;2014-11-08 14:11:24:912
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.2;245.27;-51.45;-55.33;0.4;33.311;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1047024;2014-11-08 14:11:25:413
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.4;245.91;-51.45;-55.33;0.4;38.811;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1047524;2014-11-08 14:11:25:913
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.2;245.91;-51.45;-55.33;0.4;33.363;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1048024;2014-11-08 14:11:26:413
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.2;245.91;-51.45;-55.33;0.4;33.038;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1048524;2014-11-08 14:11:26:913
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-23.2;245.27;-51.45;-55.33;0.4;31.421;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1049024;2014-11-08 14:11:27:413
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-23.2;245.27;-51.45;-55.33;0.4;30.329;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1049525;2014-11-08 14:11:27:914
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.2;245.91;-51.45;-55.33;0.4;31.315;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1050026;2014-11-08 14:11:28:415
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.0;245.91;-51.45;-55.33;0.4;30.467;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1050526;2014-11-08 14:11:28:915
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.3;-23.0;245.27;-51.45;-55.33;0.4;31.201;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1051026;2014-11-08 14:11:29:415
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-22.8;245.27;-51.45;-55.33;0.4;30.919;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1051526;2014-11-08 14:11:29:915
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-22.8;245.27;-51.45;-55.33;0.4;31.389;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1052027;2014-11-08 14:11:30:416
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-22.8;245.27;-51.45;-55.33;0.4;30.838;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1052528;2014-11-08 14:11:30:917
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-22.8;245.27;-51.45;-55.33;0.4;30.607;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1053029;2014-11-08 14:11:31:418
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-22.6;245.27;-51.45;-55.33;0.4;30.693;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1053529;2014-11-08 14:11:31:918
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-22.3;244.5;-51.45;-55.33;0.4;30.784;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1054029;2014-11-08 14:11:32:418
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-22.3;244.5;-51.45;-55.33;0.4;31.106;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1054529;2014-11-08 14:11:32:918
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-22.5;244.5;-51.45;-55.33;0.4;33.259;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1055029;2014-11-08 14:11:33:418
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.7;-20.1;-22.7;245.27;-51.45;-55.33;0.4;36.493;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1055529;2014-11-08 14:11:33:918
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-22.5;243.88;-51.45;-55.33;0.4;41.784;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1056029;2014-11-08 14:11:34:418
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-22.3;244.5;-51.45;-55.33;0.4;41.664;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1056530;2014-11-08 14:11:34:919
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.1;-22.3;244.5;-51.45;-55.33;0.4;41.504;19.520103;-96.9154;;;138.70969;87.8;63.0;3.0;1057031;2014-11-08 14:11:35:420
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.1;-22.5;244.5;-51.45;-55.33;0.4;34.159;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1057531;2014-11-08 14:11:35:920
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.1;-22.7;245.91;-51.45;-55.33;0.4;34.4;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1058031;2014-11-08 14:11:36:420
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-22.9;245.91;-51.45;-55.33;0.4;35.302;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1058531;2014-11-08 14:11:36:920
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-22.7;245.91;-51.45;-55.33;0.4;38.477;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1059031;2014-11-08 14:11:37:420
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-22.7;245.27;-51.45;-55.33;0.4;32.081;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1059532;2014-11-08 14:11:37:921
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-22.9;245.27;-51.45;-55.33;0.4;34.839;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1060032;2014-11-08 14:11:38:421
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-19.9;-23.1;245.91;-51.45;-55.33;0.4;30.825;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1060532;2014-11-08 14:11:38:921
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.3;245.91;-51.45;-55.33;0.4;31.978;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1061032;2014-11-08 14:11:39:421
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.3;245.27;-51.45;-55.33;0.4;32.768;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1061532;2014-11-08 14:11:39:921
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.1;245.27;-51.45;-55.33;0.4;30.303;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1062033;2014-11-08 14:11:40:422
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.1;245.91;-51.45;-55.33;0.4;30.506;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1062534;2014-11-08 14:11:40:923
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-19.9;-23.1;245.91;-51.45;-55.33;0.4;31.191;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1063034;2014-11-08 14:11:41:423
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-19.9;-23.3;245.91;-51.45;-55.33;0.4;38.954;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1063535;2014-11-08 14:11:41:924
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-19.9;-23.1;245.27;-51.45;-55.33;0.4;32.758;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1064035;2014-11-08 14:11:42:424
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.1;245.27;-51.45;-55.33;0.4;42.655;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1064536;2014-11-08 14:11:42:925
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-23.1;245.27;-51.45;-55.33;0.4;37.191;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1065036;2014-11-08 14:11:43:425
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.1;-22.9;245.91;-51.45;-55.33;0.4;37.375;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1065536;2014-11-08 14:11:43:925
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-20.1;-22.9;245.91;-51.45;-55.33;0.4;42.098;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1066039;2014-11-08 14:11:44:428
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.1;-22.7;245.91;-51.45;-55.33;0.4;33.414;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1066540;2014-11-08 14:11:44:929
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-20.1;-22.5;244.5;-51.45;-55.33;0.4;34.313;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1067041;2014-11-08 14:11:45:430
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.3;-20.1;-22.7;245.91;-51.45;-55.33;0.4;34.108;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1067541;2014-11-08 14:11:45:930
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.1;245.91;-51.45;-55.33;0.4;37.135;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1068041;2014-11-08 14:11:46:430
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.1;245.27;-51.45;-55.33;0.4;37.691;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1068541;2014-11-08 14:11:46:930
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-23.1;245.27;-51.45;-55.33;0.4;33.271;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1069041;2014-11-08 14:11:47:430
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.5;-20.1;-22.9;245.27;-51.45;-55.33;0.4;33.68;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1069541;2014-11-08 14:11:47:930
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-19.9;-22.5;244.5;-51.45;-55.33;0.4;32.007;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1070042;2014-11-08 14:11:48:431
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.9;-22.7;245.91;-51.45;-55.33;0.4;34.919;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1070542;2014-11-08 14:11:48:931
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.9;-22.7;245.91;-51.45;-55.33;0.4;37.092;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1071042;2014-11-08 14:11:49:431
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.9;-22.9;245.91;-51.45;-55.33;0.4;35.527;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1071542;2014-11-08 14:11:49:931
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.7;-22.9;245.91;-51.45;-55.33;0.4;38.119;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1072043;2014-11-08 14:11:50:432
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.7;-22.5;244.5;-51.45;-55.33;0.4;32.756;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1072544;2014-11-08 14:11:50:933
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.7;-22.5;244.5;-51.45;-55.33;0.4;32.789;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1073044;2014-11-08 14:11:51:433
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-19.9;-22.9;245.91;-51.45;-55.33;0.4;34.132;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1073544;2014-11-08 14:11:51:933
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;16.1;-19.9;-22.9;245.91;-51.45;-55.33;0.4;34.495;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1074044;2014-11-08 14:11:52:433
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.9;-23.1;245.91;-51.45;-55.33;0.4;32.116;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1074544;2014-11-08 14:11:52:933
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.9;-23.3;245.91;-51.45;-55.33;0.4;35.898;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1075044;2014-11-08 14:11:53:433
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.9;-19.7;-23.3;245.91;-51.45;-55.33;0.4;36.901;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1075544;2014-11-08 14:11:53:933
5.0565;8.5807;2.6049;5.1187;7.8088;3.5398;-0.0622;0.7719;-0.9349;15.7;-19.7;-23.1;245.91;-51.45;-55.33;0.4;35.004;19.51938;-96.91517;;;183.87097;87.8;63.0;3.0;1076045;2014-11-08 14:11:54:434
